SQ_CANDIDATO,AA_ELEICAO,cd_cargo,total_receita,total_despesa,saldo_campanha,n_fontes_receita,n_origens_despesa,despesa_adesivos,despesa_impressos,despesa_pessoal,despesa_tv,despesa_radio,razao_despesa_receita,pct_despesa_marketing,is_prefeito,is_vereador,competitividade,qt_candidato,qt_vagas,qt_eleitores,eleitores_por_candidato,municipio_encoded,prefeito_despesa_adesivos,competitividade_marketing,investimento_por_eleitor,investimento_por_idhm,foco_municipios_desenvolvidos,foco_municipios_carentes,foco_urbano,foco_rural,foco_alta_densidade,foco_baixa_escolaridade,infraestrutura_desenvolvida,municipio_rico,eleito,apoio_politico,aquisicoes_bens,comunicacao_correspondencia,diversos,gestao_administrativa,infraestrutura_basica,materiais_graficos_sonoros,midia_propaganda,mobilizacao_humana,pesquisa_eleitoral,idhm,pib_per_capita,habitantes,total_receitas_brutas_ibge,NR_PARTIDO,QT_VOTOS_NOMINAIS_VALIDOS,eleitores,vagas
220000790942,2020.0,13.0,2750.0,2500.0,250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,0.0,1.0,8.88888888888889,80.0,9.0,7266.0,90.825,13,0.0,0.0,0.3440682631434076,1630.0,1,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0,0,0,0,0,0,10000,10
220000790939,2020.0,13.0,2750.0,2750.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.88888888888889,80.0,9.0,7266.0,90.825,13,0.0,0.0,0.3784750894577484,1793.0,1,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,0.0,0,0,0,0,0,0,10000,10
220000790938,2020.0,13.0,2750.0,2500.0,250.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,0.0,0.0,1.0,8.88888888888889,80.0,9.0,7266.0,90.825,13,0.0,0.0,0.3440682631434076,1630.0,1,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,0.0,0,0,0,0,0,0,10000,10
220000790943,2020.0,13.0,2750.0,2750.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.88888888888889,80.0,9.0,7266.0,90.825,13,0.0,0.0,0.3784750894577484,1793.0,1,0,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2750.0,0.0,0,0,0,0,0,0,10000,10
220000847924,2020.0,13.0,13943.28,5166.0,8777.28,2.0,5.0,586.0,600.0,0.0,0.0,0.0,0.370501058574453,22.95780100658149,0.0,1.0,12.77777777777778,115.0,9.0,30390.0,264.2608695652174,32,0.0,293.3496795285414,0.169990128331688,3523.2120000000004,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,250.0,900.0,0.0,2516.0,1500.0,0.0,0.0,0,0,0,0,0,0,10000,10
220000847927,2020.0,13.0,13695.66,6166.0,7529.66,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.4502156157498069,0.0,0.0,1.0,12.77777777777778,115.0,9.0,30390.0,264.2608695652174,32,0.0,0.0,0.2028956893715038,4205.212,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,900.0,2066.0,0.0,0.0,3200.0,0.0,0,0,0,0,0,0,10000,10
220000847921,2020.0,13.0,9443.28,5214.28,4229.000000000001,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5521683143992341,0.0,0.0,1.0,12.77777777777778,115.0,9.0,30390.0,264.2608695652174,32,0.0,0.0,0.1715788088186903,3556.13896,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,2380.0,420.0,0.0,0.0,2414.2799999999997,0.0,0,0,0,0,0,0,10000,10
220000847918,2020.0,13.0,18243.28,10794.28,7448.999999999998,2.0,6.0,0.0,800.0,0.0,0.0,0.0,0.5916852671230174,7.411332668783836,0.0,1.0,12.77777777777778,115.0,9.0,30390.0,264.2608695652174,32,0.0,94.7003618789046,0.3551918394208621,7361.698960000001,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,4100.0,3304.2799999999997,800.0,0.0,2590.0,0.0,0,0,0,0,0,0,10000,10
220000847926,2020.0,13.0,9843.28,5050.0,4793.280000000001,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5130403686576019,0.0,0.0,1.0,12.77777777777778,115.0,9.0,30390.0,264.2608695652174,32,0.0,0.0,0.1661730832510694,3444.1000000000004,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,4150.0,0.0,0,0,0,0,0,0,10000,10
220000847922,2020.0,13.0,9995.66,6166.66,3829.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.6169337492471733,0.0,0.0,1.0,12.77777777777778,115.0,9.0,30390.0,264.2608695652174,32,0.0,0.0,0.20291740704179,4205.66212,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,2700.0,400.0,0.0,0.0,3066.66,0.0,0,0,0,0,0,0,10000,10
220000847923,2020.0,13.0,7643.280000000001,5214.28,2429.000000000001,2.0,3.0,0.0,300.0,0.0,0.0,0.0,0.6822044985922273,5.753430962664069,0.0,1.0,12.77777777777778,115.0,9.0,30390.0,264.2608695652174,32,0.0,73.51606230070756,0.1715788088186903,3556.13896,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1800.0,0.0,300.0,0.0,3114.2799999999997,0.0,0,0,0,0,0,0,10000,10
220000847925,2020.0,13.0,9395.66,6166.66,3229.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.6563306888499584,0.0,0.0,1.0,12.77777777777778,115.0,9.0,30390.0,264.2608695652174,32,0.0,0.0,0.20291740704179,4205.66212,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,4100.0,400.0,0.0,0.0,1666.66,0.0,0,0,0,0,0,0,10000,10
220000847919,2020.0,13.0,9733.28,5249.68,4483.6,2.0,5.0,500.0,255.0,0.0,0.0,0.0,0.5393536402939194,14.38182898767163,0.0,1.0,12.77777777777778,115.0,9.0,30390.0,264.2608695652174,32,0.0,183.76781484247087,0.1727436656794998,3580.2817600000003,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,55.0,900.0,1534.68,1070.0,0.0,1690.0,0.0,0,0,0,0,0,0,10000,10
220000847920,2020.0,13.0,8643.28,5185.0,3458.2800000000007,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5998880054794012,0.0,0.0,1.0,12.77777777777778,115.0,9.0,30390.0,264.2608695652174,32,0.0,0.0,0.1706153339914445,3536.17,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,2345.0,440.0,0.0,0.0,2400.0,0.0,0,0,0,0,0,0,10000,10
220000738725,2020.0,11.0,50900.0,39999.35,10900.65,2.0,8.0,8745.0,0.0,0.0,0.0,0.0,0.7858418467583497,21.86285527139816,1.0,0.0,10.0,10.0,1.0,27740.0,2774.0,20,8745.0,218.6285527139816,1.44193763518385,26279.57295,1,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.35,7999.0,8945.0,13200.0,9855.0,0.0,0,0,0,0,0,0,10000,10
220000927942,2020.0,11.0,36422.7,36422.7,0.0,2.0,8.0,0.0,1500.0,0.0,0.0,0.0,1.0,4.118310833628479,1.0,0.0,2.0,2.0,1.0,2803.0,1401.5,38,0.0,8.236621667256959,12.99418480199786,23346.9507,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,24702.7,1200.0,1780.0,5860.0,2880.0,0.0,0,0,0,0,0,0,10000,10
220000931254,2020.0,13.0,375.0,375.0,0.0,1.0,2.0,250.0,125.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,19.75,237.0,12.0,63487.0,267.8776371308017,8,0.0,1975.0,0.0059067210610046,269.25,0,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220000931262,2020.0,13.0,525.0,525.0,0.0,1.0,2.0,0.0,525.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,19.75,237.0,12.0,63487.0,267.8776371308017,8,0.0,1975.0,0.0082694094854064,376.95,0,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,525.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220000931259,2020.0,13.0,212.0,212.0,0.0,1.0,2.0,87.0,125.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,19.75,237.0,12.0,63487.0,267.8776371308017,8,0.0,1975.0,0.0033392663064879,152.216,0,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220000931252,2020.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.75,237.0,12.0,63487.0,267.8776371308017,8,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220000931253,2020.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.75,237.0,12.0,63487.0,267.8776371308017,8,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220000931263,2020.0,13.0,100.0,100.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,19.75,237.0,12.0,63487.0,267.8776371308017,8,0.0,1975.0,0.0015751256162678,71.8,0,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220000931251,2020.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.75,237.0,12.0,63487.0,267.8776371308017,8,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220000931257,2020.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.75,237.0,12.0,63487.0,267.8776371308017,8,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220000931256,2020.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.75,237.0,12.0,63487.0,267.8776371308017,8,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220000931255,2020.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.75,237.0,12.0,63487.0,267.8776371308017,8,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001123081,0.0,0.0,16302.6,9634.6,6668.0,1.0,5.0,400.0,1380.0,3000.0,0.0,0.0,0.5909854869775374,18.475079401324397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,5500.0,919.6,1180.0,0.0,2035.0,0.0,0,0,0,0,0,0,10000,10
220000771539,2020.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.88888888888889,143.0,9.0,39338.0,275.09090909090907,40,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220000771534,2020.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.88888888888889,143.0,9.0,39338.0,275.09090909090907,40,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220000771540,2020.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.88888888888889,143.0,9.0,39338.0,275.09090909090907,40,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220000771535,2020.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.88888888888889,143.0,9.0,39338.0,275.09090909090907,40,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220000771538,2020.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.88888888888889,143.0,9.0,39338.0,275.09090909090907,40,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220000771536,2020.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.88888888888889,143.0,9.0,39338.0,275.09090909090907,40,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220000771531,2020.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.88888888888889,143.0,9.0,39338.0,275.09090909090907,40,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220000771537,2020.0,13.0,330.0,330.0,0.0,1.0,1.0,0.0,330.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,15.88888888888889,143.0,9.0,39338.0,275.09090909090907,40,0.0,1588.888888888889,0.0083888352229396,231.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220000771541,2020.0,13.0,350.0,350.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,350.0,1.0,100.0,0.0,1.0,15.88888888888889,143.0,9.0,39338.0,275.09090909090907,40,0.0,1588.888888888889,0.0088972494788753,245.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0,0,0,0,0,0,10000,10
220000771532,2020.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.88888888888889,143.0,9.0,39338.0,275.09090909090907,40,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220000771533,2020.0,13.0,1850.0,1829.0,21.0,1.0,4.0,370.0,830.0,0.0,0.0,450.0,0.9886486486486488,90.2132312739202,0.0,1.0,15.88888888888889,143.0,9.0,39338.0,275.09090909090907,40,0.0,1433.388008018954,0.046494483705323,1280.3,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,279.0,0.0,0.0,1100.0,450.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001249815,2020.0,13.0,1542.62,0.0,1542.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.615384615384617,216.0,13.0,66872.0,309.5925925925926,4,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001249811,2020.0,13.0,1542.62,0.0,1542.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.615384615384617,216.0,13.0,66872.0,309.5925925925926,4,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001249806,2020.0,13.0,1542.62,0.0,1542.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.615384615384617,216.0,13.0,66872.0,309.5925925925926,4,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001249800,2020.0,13.0,13472.62,6180.0,7292.620000000001,2.0,5.0,1060.0,3020.0,0.0,0.0,0.0,0.4587081057730419,66.01941747572816,0.0,1.0,16.615384615384617,216.0,13.0,66872.0,309.5925925925926,4,0.0,1096.938013442868,0.0924153606890776,4338.36,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,570.0,0.0,200.0,4350.0,0.0,1060.0,0.0,0,0,0,0,0,0,10000,10
220001249807,2020.0,13.0,2392.62,850.0,1542.62,2.0,1.0,50.0,800.0,0.0,0.0,0.0,0.3552590883633841,100.0,0.0,1.0,16.615384615384617,216.0,13.0,66872.0,309.5925925925926,4,0.0,1661.5384615384617,0.0127108505802129,596.6999999999999,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,850.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001249814,2020.0,13.0,1542.62,0.0,1542.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.615384615384617,216.0,13.0,66872.0,309.5925925925926,4,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001249808,2020.0,13.0,3152.48,480.0,2672.48,2.0,1.0,0.0,480.0,0.0,0.0,0.0,0.1522610769933512,100.0,0.0,1.0,16.615384615384617,216.0,13.0,66872.0,309.5925925925926,4,0.0,1661.5384615384617,0.0071778920923555,336.96,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001249802,2020.0,13.0,1542.62,0.0,1542.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.615384615384617,216.0,13.0,66872.0,309.5925925925926,4,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001249812,2020.0,13.0,1542.62,0.0,1542.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.615384615384617,216.0,13.0,66872.0,309.5925925925926,4,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001249804,2020.0,13.0,1542.62,0.0,1542.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.615384615384617,216.0,13.0,66872.0,309.5925925925926,4,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001249803,2020.0,13.0,1542.62,0.0,1542.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.615384615384617,216.0,13.0,66872.0,309.5925925925926,4,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001249805,2020.0,13.0,1542.62,0.0,1542.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.615384615384617,216.0,13.0,66872.0,309.5925925925926,4,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001249801,2020.0,13.0,2542.62,1000.0,1542.62,2.0,1.0,654.0,956.0,0.0,0.0,0.0,0.3932951050491226,161.0,0.0,1.0,16.615384615384617,216.0,13.0,66872.0,309.5925925925926,4,0.0,2675.076923076924,0.014953941859074,702.0,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001249813,2020.0,13.0,1542.62,0.0,1542.62,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.615384615384617,216.0,13.0,66872.0,309.5925925925926,4,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001267675,2020.0,11.0,1134.0,1134.0,0.0,1.0,2.0,259.0,875.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,6.0,6.0,1.0,63487.0,10581.166666666666,8,259.0,600.0,0.0178619244884779,814.212,0,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1134.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001227055,2020.0,11.0,10810.0,6801.8,4008.2,1.0,3.0,2930.0,780.0,0.0,0.0,0.0,0.629213691026827,54.54438530977094,1.0,0.0,4.0,4.0,1.0,15389.0,3847.25,37,2930.0,218.17754123908372,0.4419910325557216,4516.3952,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,41.8,0.0,3710.0,0.0,3050.0,0.0,0,0,0,0,0,0,10000,10
220000986022,2020.0,11.0,15329.5,10929.5,4400.0,1.0,5.0,1508.0,3928.0,4045.0,0.0,0.0,0.7129717211911674,49.73695045519008,1.0,0.0,4.0,4.0,1.0,10544.0,2636.0,17,1508.0,198.94780182076036,1.036561077389985,6688.854,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,4116.5,2000.0,4813.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001226745,2020.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,630.0,21.0,333031.0,528.6206349206349,36,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001059128,2020.0,13.0,2128.29,0.0,2128.29,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.88888888888889,143.0,9.0,39338.0,275.09090909090907,40,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001059124,2020.0,13.0,2306.69,0.0,2306.69,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.88888888888889,143.0,9.0,39338.0,275.09090909090907,40,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001059131,2020.0,13.0,6587.389999999999,2850.0,3737.39,2.0,4.0,155.0,155.0,0.0,0.0,150.0,0.4326447955867195,16.140350877192983,0.0,1.0,15.88888888888889,143.0,9.0,39338.0,275.09090909090907,40,0.0,256.4522417153996,0.0724490314708424,1995.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,735.0,0.0,1965.0,150.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001059129,2020.0,13.0,6447.29,3000.0,3447.29,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.4653117821596361,0.0,0.0,1.0,15.88888888888889,143.0,9.0,39338.0,275.09090909090907,40,0.0,0.0,0.0762621383903604,2100.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,1945.0,0.0,972.2,82.8,0.0,0.0,0,0,0,0,0,0,10000,10
220001059127,2020.0,13.0,3195.9,0.0,3195.9,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.88888888888889,143.0,9.0,39338.0,275.09090909090907,40,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001251244,2020.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,630.0,21.0,333031.0,528.6206349206349,36,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001251244,2020.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,630.0,21.0,333031.0,528.6206349206349,36,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001251244,2020.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,630.0,21.0,333031.0,528.6206349206349,36,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001251244,2020.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,630.0,21.0,333031.0,528.6206349206349,36,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001251255,2020.0,13.0,22696.53,9292.55,13403.98,2.0,3.0,5122.0,1000.0,0.0,0.0,0.0,0.4094260223919692,65.88073241467627,0.0,1.0,30.0,630.0,21.0,333031.0,528.6206349206349,36,0.0,1976.4219724402883,0.0279029579828904,6839.3168,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,46.55,2725.0,6521.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
220001251255,2020.0,13.0,22696.53,9292.55,13403.98,2.0,3.0,5122.0,1000.0,0.0,0.0,0.0,0.4094260223919692,65.88073241467627,0.0,1.0,30.0,630.0,21.0,333031.0,528.6206349206349,36,0.0,1976.4219724402883,0.0279029579828904,6839.3168,0,1,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,46.55,2725.0,6521.0,0.0,0.0,0.0,0,0,0,0,0,0,10000,10
